States,Regions,latitude,longitude,Date,consumption
Telangana,SR,18.1124,79.0193,11-02-2019,164.6
Karnataka,SR,12.57038129,76.91999711,11-02-2019,206.6
Kerala,SR,8.900372741,76.56999263,11-02-2019,70.8
Tamil Nadu,SR,12.92038576,79.15004187,11-02-2019,239.1
Pondy,SR,11.93499371,79.83000037,11-02-2019,4.7
Bihar,ER,25.78541445,87.4799727,11-02-2019,88.8
Jharkhand,ER,23.80039349,86.41998572,11-02-2019,24.8
Odisha,ER,19.82042971,85.90001746,11-02-2019,74.8
West Bengal,ER,22.58039044,88.32994665,11-02-2019,143.3
Sikkim,ER,27.3333303,88.6166475,11-02-2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11-02-2019,1.6
Assam,NER,26.7499809,94.21666744,11-02-2019,21.7
Manipur,NER,24.79997072,93.95001705,11-02-2019,2
Meghalaya,NER,25.57049217,91.8800142,11-02-2019,4.2
Mizoram,NER,23.71039899,92.72001461,11-02-2019,1.6
Nagaland,NER,25.6669979,94.11657019,11-02-2019,2.3
Tripura,NER,23.83540428,91.27999914,11-02-2019,4
Punjab,NR,31.51997398,75.98000281,11-03-2019,88.1
Haryana,NR,28.45000633,77.01999101,11-03-2019,88.5
Rajasthan,NR,26.44999921,74.63998124,11-03-2019,168.6
Delhi,NR,28.6699929,77.23000403,11-03-2019,60.8
UP,NR,27.59998069,78.05000565,11-03-2019,290
Uttarakhand,NR,30.32040895,78.05000565,11-03-2019,21.1
HP,NR,31.10002545,77.16659704,11-03-2019,12.8
J&K,NR,33.45,76.24,11-03-2019,43.2
Chandigarh,NR,30.71999697,76.78000565,11-03-2019,2.7
Chhattisgarh,WR,22.09042035,82.15998734,11-03-2019,78.9
Gujarat,WR,22.2587,71.1924,11-03-2019,263.5
MP,WR,21.30039105,76.13001949,11-03-2019,180.8
Maharashtra,WR,19.25023195,73.16017493,11-03-2019,392.2
Goa,WR,15.491997,73.81800065,11-03-2019,7.7
DNH,WR,20.26657819,73.0166178,11-03-2019,2.4
Andhra Pradesh,SR,14.7504291,78.57002559,11-03-2019,160.9
Telangana,SR,18.1124,79.0193,11-03-2019,167.4
Karnataka,SR,12.57038129,76.91999711,11-03-2019,208.4
Kerala,SR,8.900372741,76.56999263,11-03-2019,70.8
Tamil Nadu,SR,12.92038576,79.15004187,11-03-2019,243.8
Pondy,SR,11.93499371,79.83000037,11-03-2019,4.8
Bihar,ER,25.78541445,87.4799727,11-03-2019,91.6
Jharkhand,ER,23.80039349,86.41998572,11-03-2019,23.5
Odisha,ER,19.82042971,85.90001746,11-03-2019,78.5
West Bengal,ER,22.58039044,88.32994665,11-03-2019,151.4
Sikkim,ER,27.3333303,88.6166475,11-03-2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11-03-2019,1.7
Assam,NER,26.7499809,94.21666744,11-03-2019,21.3
Manipur,NER,24.79997072,93.95001705,11-03-2019,2.4
Meghalaya,NER,25.57049217,91.8800142,11-03-2019,4.2
Mizoram,NER,23.71039899,92.72001461,11-03-2019,1.7
Nagaland,NER,25.6669979,94.11657019,11-03-2019,2.2
Tripura,NER,23.83540428,91.27999914,11-03-2019,4.3
Punjab,NR,31.51997398,75.98000281,11-04-2019,84.5
Haryana,NR,28.45000633,77.01999101,11-04-2019,91.5
Rajasthan,NR,26.44999921,74.63998124,11-04-2019,170.4
Delhi,NR,28.6699929,77.23000403,11-04-2019,62.8
UP,NR,27.59998069,78.05000565,11-04-2019,289
Uttarakhand,NR,30.32040895,78.05000565,11-04-2019,22.1
HP,NR,31.10002545,77.16659704,11-04-2019,13.3
J&K,NR,33.45,76.24,11-04-2019,40.7
Chandigarh,NR,30.71999697,76.78000565,11-04-2019,2.9
Chhattisgarh,WR,22.09042035,82.15998734,11-04-2019,77.5
Gujarat,WR,22.2587,71.1924,11-04-2019,261.7
MP,WR,21.30039105,76.13001949,11-04-2019,180.7
Maharashtra,WR,19.25023195,73.16017493,11-04-2019,395
Goa,WR,15.491997,73.81800065,11-04-2019,7.9
DNH,WR,20.26657819,73.0166178,11-04-2019,2.4
Andhra Pradesh,SR,14.7504291,78.57002559,11-04-2019,163
Telangana,SR,18.1124,79.0193,11-04-2019,159.7
Karnataka,SR,12.57038129,76.91999711,11-04-2019,217
Kerala,SR,8.900372741,76.56999263,11-04-2019,70.6
Tamil Nadu,SR,12.92038576,79.15004187,11-04-2019,248.2
Pondy,SR,11.93499371,79.83000037,11-04-2019,4.9
Bihar,ER,25.78541445,87.4799727,11-04-2019,70.3
Jharkhand,ER,23.80039349,86.41998572,11-04-2019,21.8
Odisha,ER,19.82042971,85.90001746,11-04-2019,77.8
West Bengal,ER,22.58039044,88.32994665,11-04-2019,137.6
Sikkim,ER,27.3333303,88.6166475,11-04-2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,11-04-2019,1.2
Assam,NER,26.7499809,94.21666744,11-04-2019,16.4
Manipur,NER,24.79997072,93.95001705,11-04-2019,1.9
Meghalaya,NER,25.57049217,91.8800142,11-04-2019,3.6
Mizoram,NER,23.71039899,92.72001461,11-04-2019,1.3
Nagaland,NER,25.6669979,94.11657019,11-04-2019,1.7
Tripura,NER,23.83540428,91.27999914,11-04-2019,3.4
Punjab,NR,31.51997398,75.98000281,11-05-2019,85.4
Haryana,NR,28.45000633,77.01999101,11-05-2019,91.8
Rajasthan,NR,26.44999921,74.63998124,11-05-2019,169.7
Delhi,NR,28.6699929,77.23000403,11-05-2019,63
UP,NR,27.59998069,78.05000565,11-05-2019,293.3
Uttarakhand,NR,30.32040895,78.05000565,11-05-2019,22.5
HP,NR,31.10002545,77.16659704,11-05-2019,14
J&K,NR,33.45,76.24,11-05-2019,42.9
Chandigarh,NR,30.71999697,76.78000565,11-05-2019,3
Chhattisgarh,WR,22.09042035,82.15998734,11-05-2019,78.3
Gujarat,WR,22.2587,71.1924,11-05-2019,264.5
MP,WR,21.30039105,76.13001949,11-05-2019,182.2
Maharashtra,WR,19.25023195,73.16017493,11-05-2019,402.2
Goa,WR,15.491997,73.81800065,11-05-2019,8.2
DNH,WR,20.26657819,73.0166178,11-05-2019,2.5
Andhra Pradesh,SR,14.7504291,78.57002559,11-05-2019,165
Telangana,SR,18.1124,79.0193,11-05-2019,157.8
Karnataka,SR,12.57038129,76.91999711,11-05-2019,219.8
Kerala,SR,8.900372741,76.56999263,11-05-2019,69.5
Tamil Nadu,SR,12.92038576,79.15004187,11-05-2019,252.5
Pondy,SR,11.93499371,79.83000037,11-05-2019,5.1
Bihar,ER,25.78541445,87.4799727,11-05-2019,82.7
Jharkhand,ER,23.80039349,86.41998572,11-05-2019,23.5
Odisha,ER,19.82042971,85.90001746,11-05-2019,76.2
West Bengal,ER,22.58039044,88.32994665,11-05-2019,127.2
Sikkim,ER,27.3333303,88.6166475,11-05-2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11-05-2019,1.3
Assam,NER,26.7499809,94.21666744,11-05-2019,15.9
Manipur,NER,24.79997072,93.95001705,11-05-2019,1.8
Meghalaya,NER,25.57049217,91.8800142,11-05-2019,3.7
Mizoram,NER,23.71039899,92.72001461,11-05-2019,1.6
Nagaland,NER,25.6669979,94.11657019,11-05-2019,1.9
Tripura,NER,23.83540428,91.27999914,11-05-2019,3.2
Punjab,NR,31.51997398,75.98000281,11-06-2019,83.3
Haryana,NR,28.45000633,77.01999101,11-06-2019,89.2
Rajasthan,NR,26.44999921,74.63998124,11-06-2019,169.2
Delhi,NR,28.6699929,77.23000403,11-06-2019,65.2
UP,NR,27.59998069,78.05000565,11-06-2019,290
Uttarakhand,NR,30.32040895,78.05000565,11-06-2019,22.9
HP,NR,31.10002545,77.16659704,11-06-2019,14.1
J&K,NR,33.45,76.24,11-06-2019,39.7
Chandigarh,NR,30.71999697,76.78000565,11-06-2019,2.9
Chhattisgarh,WR,22.09042035,82.15998734,11-06-2019,83.4
Gujarat,WR,22.2587,71.1924,11-06-2019,269
MP,WR,21.30039105,76.13001949,11-06-2019,188.7
Maharashtra,WR,19.25023195,73.16017493,11-06-2019,401.9
Goa,WR,15.491997,73.81800065,11-06-2019,8.1
DNH,WR,20.26657819,73.0166178,11-06-2019,2.6
